Error initializing card - 1
:2107 ArduSailor Starting...
:2109 Initializing I2C devices...
:8830 Testing device connections...
:8833 MPU6050 connection successful
:8835 Initializing DMP...
:9908 Enabling DMP...
:9910 DMP ready! Waiting for first interrupt...
000000:9912 Rudder to 90
000000:10283 Winch to 115
000000:15497 Enabling GPS...
000000:15499 Done. System ready.
4155.24N, 08737.83W, 41.920795, -87.630561, 239, 1.20, 77.90, 103.77, 247, 168.20, 44.22, 105, 75, 11.31, 4969
4155.24N, 08737.83W, 41.920795, -87.630569, 874, 1.30, 84.80, 101.12, 235, 167.49, 44.34, 105, 75, 11.31, 4982
4155.24N, 08737.83W, 41.920795, -87.630577, 137, 1.90, 92.20, 107.28, 227, 166.07, 44.60, 103, 60, 11.31, 4990
4155.24N, 08737.83W, 41.920795, -87.630561, 668, 2.00, 96.30, 120.79, 202, 168.20, 44.22, 101, 60, 11.31, 4996
4155.24N, 08737.83W, 41.920791, -87.630546, 815, 2.40, 112.70, 144.60, 181, 168.92, 44.11, 99, 60, 11.31, 5008
4155.24N, 08737.83W, 41.920780, -87.630554, 535, 2.10, 138.70, 146.93, 116, 168.68, 42.62, 99, 72, 11.31, 5019
4155.24N, 08737.83W, 41.920764, -87.630561, 140, 2.20, 152.00, 143.33, 137, 167.28, 40.89, 97, 72, 11.31, 5031
4155.24N, 08737.83W, 41.920757, -87.630561, 618, 2.30, 153.70, 150.56, 144, 167.16, 40.51, 97, 61, 11.31, 5040
4155.24N, 08737.83W, 41.920745, -87.630561, 143, 2.00, 152.30, 141.64, 116, 166.67, 39.04, 97, 73, 11.31, 5049
4155.24N, 08737.83W, 41.920738, -87.630561, 614, 2.30, 150.40, 145.78, 132, 166.34, 38.30, 97, 61, 11.31, 5059
4155.24N, 08737.83W, 41.920715, -87.630561, 381, 2.50, 150.90, 128.95, 158, 165.34, 35.72, 99, 61, 11.31, 5068
4155.24N, 08737.83W, 41.920711, -87.630554, 979, 2.20, 141.20, 139.49, 160, 166.07, 35.21, 99, 61, 11.31, 5081
4155.24N, 08737.83W, 41.920700, -87.630538, 618, 2.10, 133.30, 136.14, 152, 167.46, 33.84, 99, 61, 11.31, 5094
4155.24N, 08737.83W, 41.920684, -87.630531, 267, 2.20, 135.50, 151.91, 136, 167.86, 32.24, 97, 61, 11.31, 5104
4155.24N, 08737.83W, 41.920673, -87.630523, 1059, 2.00, 148.10, 156.20, 109, 169.20, 30.15, 97, 74, 11.31, 5115
4155.23N, 08737.83W, 41.920654, -87.630523, 619, 2.40, 166.10, 160.14, 127, 168.55, 28.29, 97, 74, 11.31, 5128
4155.23N, 08737.83W, 41.920635, -87.630516, 240, 2.00, 165.10, 156.73, 133, 167.74, 26.43, 96, 74, 11.31, 5139
4155.23N, 08737.83W, 41.920627, -87.630516, 741, 2.00, 165.50, 153.68, 131, 167.29, 25.32, 96, 74, 11.31, 5152
4155.23N, 08737.83W, 41.920608, -87.630516, 348, 1.90, 162.30, 159.93, 120, 166.07, 23.47, 90, 60, 11.32, 5159
4155.23N, 08737.83W, 41.920600, -87.630508, 885, 1.90, 162.70, 166.57, 110, 166.66, 22.23, 90, 71, 11.31, 5166
4155.23N, 08737.83W, 41.920585, -87.630508, 262, 1.90, 178.80, 154.54, 161, 165.95, 20.76, 96, 60, 11.31, 5175
4155.23N, 08737.83W, 41.920566, -87.630500, 240, 2.20, 155.80, 150.76, 152, 167.37, 18.28, 96, 60, 11.32, 5188
4155.23N, 08737.82W, 41.920558, -87.630500, 813, 2.10, 157.50, 145.41, 158, 167.24, 17.91, 98, 60, 11.31, 5201
4155.23N, 08737.82W, 41.920543, -87.630485, 498, 2.30, 150.90, 151.69, 159, 169.71, 15.82, 98, 60, 11.32, 5214
4155.23N, 08737.82W, 41.920536, -87.630477, 1342, 2.30, 148.00, 155.79, 115, 169.06, 14.70, 97, 72, 11.32, 5224
4155.23N, 08737.82W, 41.920516, -87.630470, 997, 2.20, 161.20, 147.08, 124, 172.18, 12.65, 97, 72, 11.31, 5237
4155.23N, 08737.82W, 41.920501, -87.630462, 618, 2.50, 152.30, 147.08, 156, 173.93, 10.69, 99, 60, 11.31, 5246
4155.22N, 08737.82W, 41.920478, -87.630439, 123, 2.60, 153.40, 126.85, 161, 184.05, 7.99, 102, 60, 11.32, 5255
4155.22N, 08737.82W, 41.920471, -87.630432, 682, 2.30, 136.40, 146.35, 165, 188.26, 7.68, 101, 60, 11.31, 5264
4155.22N, 08737.82W, 41.920455, -87.630416, 240, 2.20, 149.40, 164.25, 137, 204.94, 6.70, 101, 60, 11.31, 5275
4155.22N, 08737.82W, 41.920448, -87.630416, 1237, 1.90, 162.00, 170.64, 108, 210.76, 5.69, 101, 75, 11.32, 5287
4155.22N, 08737.82W, 41.920425, -87.630409, 682, 1.90, 179.10, 177.19, 70, 123.16, 36.56, 78, 88, 11.31, 5292
4155.22N, 08737.82W, 41.920410, -87.630416, 262, 1.70, 196.90, 143.71, 156, 120.59, 35.55, 81, 60, 11.31, 5296
4155.22N, 08737.82W, 41.920406, -87.630416, 1069, 1.60, 176.50, 126.52, 160, 119.79, 35.35, 90, 60, 11.32, 5308
4155.22N, 08737.82W, 41.920391, -87.630409, 613, 1.40, 140.60, 116.26, 214, 117.87, 34.61, 90, 60, 11.31, 5319
4155.22N, 08737.82W, 41.920383, -87.630393, 263, 1.40, 119.80, 116.32, 209, 117.79, 32.76, 90, 60, 11.31, 5330
4155.22N, 08737.82W, 41.920383, -87.630386, 835, 1.40, 116.30, 114.69, 210, 119.05, 31.77, 90, 60, 11.32, 5343
4155.22N, 08737.82W, 41.920383, -87.630378, 1370, 1.30, 116.00, 94.56, 269, 119.55, 31.28, 98, 81, 11.31, 5350
4155.22N, 08737.82W, 41.920379, -87.630348, 123, 1.70, 90.90, 97.46, 260, 121.10, 29.14, 98, 68, 11.31, 5359
4155.22N, 08737.82W, 41.920379, -87.630340, 618, 1.90, 89.90, 101.76, 244, 122.29, 28.18, 98, 68, 11.32, 5370
4155.22N, 08737.81W, 41.920383, -87.630317, 240, 2.00, 89.60, 105.54, 235, 124.57, 26.98, 98, 68, 11.31, 5381
4155.22N, 08737.81W, 41.920383, -87.630302, 858, 2.00, 93.30, 101.85, 238, 125.61, 26.52, 98, 68, 11.31, 5394
4155.22N, 08737.81W, 41.920383, -87.630279, 377, 2.00, 93.00, 106.22, 213, 128.68, 24.73, 99, 68, 11.31, 5405
4155.22N, 08737.81W, 41.920383, -87.630264, 942, 2.00, 93.50, 112.94, 236, 130.38, 23.86, 97, 68, 11.31, 5417
4155.22N, 08737.81W, 41.920383, -87.630241, 385, 1.90, 99.90, 115.78, 223, 134.19, 22.20, 97, 68, 11.31, 5428
4155.22N, 08737.81W, 41.920379, -87.630226, 1096, 2.10, 99.00, 110.73, 208, 134.51, 21.53, 97, 68, 11.31, 5441
4155.22N, 08737.81W, 41.920375, -87.630203, 659, 2.20, 102.40, 119.26, 201, 138.88, 19.05, 98, 60, 11.32, 5450
4155.22N, 08737.81W, 41.920372, -87.630172, 263, 2.10, 111.00, 123.05, 209, 142.96, 17.35, 96, 60, 11.31, 5462
4155.22N, 08737.80W, 41.920368, -87.630165, 860, 2.30, 120.50, 126.51, 205, 144.90, 17.02, 96, 60, 11.31, 5475
4155.22N, 08737.80W, 41.920356, -87.630142, 498, 2.20, 126.80, 132.37, 204, 146.52, 14.82, 96, 60, 11.32, 5488
4155.22N, 08737.80W, 41.920349, -87.630126, 1065, 2.30, 123.20, 126.92, 210, 151.78, 13.31, 97, 60, 11.32, 5499
4155.22N, 08737.80W, 41.920337, -87.630104, 578, 2.60, 127.70, 126.39, 216, 156.21, 11.21, 99, 60, 11.31, 5511
4155.21N, 08737.80W, 41.920322, -87.630081, 120, 2.20, 121.50, 133.20, 194, 161.70, 9.18, 98, 60, 11.32, 5522
4155.21N, 08737.80W, 41.920314, -87.630073, 738, 2.30, 131.50, 137.91, 193, 163.43, 8.29, 98, 60, 11.31, 5535
4155.21N, 08737.80W, 41.920303, -87.630050, 379, 2.10, 133.70, 145.74, 173, 174.85, 6.48, 100, 60, 11.31, 5546
4155.21N, 08737.80W, 41.920295, -87.630043, 860, 2.40, 143.00, 153.12, 164, 180.00, 6.08, 98, 60, 11.32, 5558
4155.21N, 08737.80W, 41.920276, -87.630027, 502, 2.00, 156.60, 155.50, 153, 176.70, 88.63, 98, 60, 11.31, 5571
4155.21N, 08737.80W, 41.920261, -87.630020, 121, 1.90, 162.60, 161.19, 125, 177.39, 87.05, 96, 60, 11.31, 5583
4155.21N, 08737.80W, 41.920249, -87.630020, 985, 2.00, 171.90, 162.76, 119, 177.36, 85.53, 96, 71, 11.32, 5596
4155.21N, 08737.80W, 41.920230, -87.630020, 737, 1.80, 173.70, 162.34, 136, 177.28, 83.26, 96, 71, 11.31, 5609
4155.21N, 08737.80W, 41.920211, -87.630020, 260, 2.40, 171.60, 161.15, 133, 177.20, 80.98, 96, 71, 11.31, 5622
4155.21N, 08737.80W, 41.920200, -87.630020, 859, 2.10, 169.20, 163.13, 112, 177.16, 79.84, 96, 71, 11.32, 5635
4155.21N, 08737.80W, 41.920185, -87.630012, 498, 2.10, 173.00, 160.32, 123, 177.12, 78.33, 96, 71, 11.31, 5648
4155.21N, 08737.80W, 41.920173, -87.630012, 1000, 2.00, 175.90, 152.04, 153, 177.04, 76.81, 98, 60, 11.31, 5657
4155.20N, 08737.80W, 41.920154, -87.630004, 618, 2.20, 162.10, 157.20, 130, 177.41, 74.89, 98, 60, 11.32, 5670
4155.20N, 08737.79W, 41.920135, -87.629997, 258, 2.00, 164.70, 162.81, 120, 177.77, 72.97, 97, 60, 11.31, 5681
4155.20N, 08737.79W, 41.920127, -87.629997, 704, 1.90, 171.40, 163.22, 112, 177.75, 71.83, 96, 71, 11.31, 5689
4155.20N, 08737.79W, 41.920104, -87.629997, 381, 2.20, 180.70, 164.81, 130, 177.67, 69.17, 96, 71, 11.31, 5702
4155.20N, 08737.79W, 41.920093, -87.629997, 979, 2.20, 172.20, 160.61, 122, 177.62, 68.03, 96, 71, 11.31, 5715
4155.20N, 08737.79W, 41.920078, -87.629997, 252, 2.00, 175.50, 161.13, 150, 177.58, 66.51, 98, 60, 11.31, 5724
4155.20N, 08737.79W, 41.920066, -87.629989, 1180, 2.20, 164.90, 162.92, 114, 178.49, 64.58, 97, 72, 11.31, 5731
4155.20N, 08737.79W, 41.920047, -87.629981, 815, 2.10, 171.70, 163.59, 120, 178.46, 63.06, 97, 72, 11.31, 5743
4155.20N, 08737.79W, 41.920024, -87.629981, 461, 2.40, 182.30, 136.99, 113, 178.39, 60.40, 100, 72, 11.31, 5755
4155.20N, 08737.79W, 41.920017, -87.629981, 1758, 2.40, 167.90, 45.67, 188, 178.35, 59.26, 113, 60, 11.31, 5761
4155.20N, 08737.79W, 41.919998, -87.629966, 901, 1.50, 131.70, 334.66, 324, 180.00, 57.34, 90, 100, 11.31, 5763
4155.20N, 08737.79W, 41.919998, -87.629959, 131, 0.00, 131.70, 339.06, 288, 180.57, 57.34, 97, 87, 11.32, 5771
4155.20N, 08737.79W, 41.919998, -87.629959, 963, 0.00, 131.70, 24.70, 277, 180.57, 57.34, 90, 87, 11.32, 5783
4155.19N, 08737.79W, 41.919998, -87.629951, 533, 0.00, 131.70, 41.47, 289, 181.70, 57.37, 97, 87, 11.31, 5792
4155.20N, 08737.79W, 41.919998, -87.629951, 662, 0.00, 131.70, 95.51, 270, 181.70, 57.37, 90, 81, 11.31, 5797
4155.19N, 08737.79W, 41.919998, -87.629959, 119, 0.00, 131.70, 26.78, 271, 180.57, 57.34, 90, 81, 11.32, 5805
4155.19N, 08737.79W, 41.919998, -87.629951, 809, 0.00, 131.70, 43.59, 278, 181.70, 57.37, 97, 81, 11.32, 5814
4155.19N, 08737.79W, 41.919998, -87.629951, 363, 0.00, 131.70, 46.92, 270, 181.70, 57.37, 90, 81, 11.31, 5823
4155.19N, 08737.79W, 41.919998, -87.629951, 904, 0.00, 131.70, 49.26, 272, 181.70, 57.37, 90, 81, 11.32, 5834
4155.19N, 08737.79W, 41.919998, -87.629951, 420, 0.00, 131.70, 43.71, 271, 181.70, 57.37, 90, 81, 11.31, 5844
4155.19N, 08737.79W, 41.919998, -87.629951, 975, 0.00, 131.70, 52.04, 269, 181.70, 57.37, 90, 81, 11.31, 5855
4155.19N, 08737.79W, 41.919998, -87.629951, 456, 0.00, 131.70, 49.85, 274, 181.70, 57.37, 90, 81, 11.31, 5864
4155.19N, 08737.79W, 41.919998, -87.629951, 209, 0.00, 131.70, 42.84, 282, 181.70, 57.37, 96, 81, 11.31, 5873
4155.20N, 08737.79W, 41.920001, -87.629951, 649, 0.90, 65.80, 53.82, 275, 181.69, 57.75, 113, 81, 11.31, 5882
4155.20N, 08737.79W, 41.920001, -87.629951, 234, 0.00, 65.80, 68.00, 269, 181.69, 57.75, 90, 81, 11.31, 5892
4155.20N, 08737.79W, 41.920005, -87.629943, 768, 0.90, 69.70, 44.06, 267, 181.68, 58.13, 115, 81, 11.31, 5902
4155.20N, 08737.79W, 41.920005, -87.629943, 301, 0.00, 57.80, 56.72, 261, 181.68, 58.13, 84, 81, 11.31, 5912
4155.20N, 08737.79W, 41.920009, -87.629943, 948, 1.00, 59.30, 51.70, 266, 181.66, 58.88, 114, 81, 11.31, 5922
4155.20N, 08737.79W, 41.920009, -87.629936, 619, 0.90, 43.70, 66.54, 262, 182.21, 58.90, 112, 81, 11.31, 5934
4155.20N, 08737.79W, 41.920013, -87.629936, 260, 1.30, 65.20, 61.33, 255, 182.21, 58.90, 112, 81, 11.31, 5947
4155.20N, 08737.79W, 41.920013, -87.629936, 814, 1.30, 63.20, 70.59, 247, 182.21, 58.90, 110, 81, 11.31, 5959
4155.20N, 08737.79W, 41.920013, -87.629928, 361, 1.40, 67.10, 75.19, 262, 182.75, 58.93, 110, 81, 11.32, 5972
4155.20N, 08737.79W, 41.920017, -87.629928, 998, 1.30, 68.30, 73.04, 260, 182.74, 59.31, 110, 70, 11.31, 5982
4155.20N, 08737.79W, 41.920017, -87.629928, 1681, 1.30, 67.90, 70.93, 344, 182.74, 59.31, 98, 107, 11.31, 5985
4155.20N, 08737.79W, 41.920017, -87.629928, 329, 0.00, 71.60, 66.33, 280, 182.74, 59.31, 96, 82, 11.32, 5989
4155.20N, 08737.79W, 41.920021, -87.629928, 1016, 0.00, 71.60, 59.81, 290, 182.70, 60.07, 96, 82, 11.31, 5999
4155.20N, 08737.79W, 41.920021, -87.629928, 649, 0.00, 71.60, 52.02, 285, 182.70, 60.07, 96, 82, 11.31, 6011
4155.20N, 08737.79W, 41.920021, -87.629920, 121, 0.00, 71.60, 39.26, 287, 183.77, 60.13, 96, 82, 11.32, 6022
4155.20N, 08737.79W, 41.920021, -87.629920, 651, 0.00, 71.60, 49.86, 277, 183.77, 60.13, 90, 82, 11.31, 6031
4155.20N, 08737.79W, 41.920021, -87.629920, 211, 0.00, 71.60, 49.26, 280, 183.77, 60.13, 96, 82, 11.31, 6041
4155.20N, 08737.79W, 41.920021, -87.629920, 963, 0.00, 71.60, 51.93, 276, 183.77, 60.13, 90, 82, 11.32, 6052
4155.20N, 08737.79W, 41.920021, -87.629920, 461, 0.00, 71.60, 63.43, 276, 183.77, 60.13, 90, 82, 11.31, 6061
4155.20N, 08737.79W, 41.920021, -87.629920, 999, 0.00, 71.60, 56.96, 258, 183.77, 60.13, 84, 82, 11.31, 6070
4155.20N, 08737.79W, 41.920021, -87.629920, 882, 0.00, 71.60, 47.99, 244, 183.77, 60.13, 82, 72, 11.32, 6076
4155.20N, 08737.79W, 41.920021, -87.629920, 576, 0.00, 71.60, 72.27, 268, 183.77, 60.13, 90, 84, 11.31, 6083
4155.20N, 08737.79W, 41.920021, -87.629920, 348, 0.00, 71.60, 63.48, 276, 183.77, 60.13, 90, 84, 11.31, 6095
4155.20N, 08737.79W, 41.920021, -87.629920, 888, 0.00, 71.60, 64.27, 280, 183.77, 60.13, 96, 84, 11.32, 6104
4155.20N, 08737.79W, 41.920021, -87.629920, 630, 0.00, 71.60, 64.20, 277, 183.77, 60.13, 90, 84, 11.31, 6114
4155.20N, 08737.79W, 41.920021, -87.629920, 217, 0.00, 71.60, 69.39, 293, 183.77, 60.13, 98, 84, 11.31, 6124
4155.20N, 08737.79W, 41.920021, -87.629920, 864, 0.00, 71.60, 70.64, 275, 183.77, 60.13, 90, 84, 11.32, 6131
4155.20N, 08737.79W, 41.920021, -87.629920, 582, 0.00, 71.60, 60.92, 280, 183.77, 60.13, 96, 84, 11.31, 6141
4155.20N, 08737.79W, 41.920021, -87.629920, 121, 0.00, 71.60, 68.43, 283, 183.77, 60.13, 96, 84, 11.31, 6152
4155.20N, 08737.79W, 41.920021, -87.629920, 743, 0.00, 71.60, 65.65, 291, 183.77, 60.13, 98, 84, 11.32, 6162
4155.20N, 08737.79W, 41.920021, -87.629920, 326, 0.00, 71.60, 77.82, 279, 183.77, 60.13, 96, 84, 11.31, 6172
4155.20N, 08737.79W, 41.920021, -87.629920, 914, 0.00, 71.60, 65.65, 273, 183.77, 60.13, 90, 84, 11.31, 6181
4155.20N, 08737.79W, 41.920021, -87.629920, 467, 0.00, 71.60, 63.60, 290, 183.77, 60.13, 96, 84, 11.31, 6192
4155.20N, 08737.79W, 41.920021, -87.629920, 230, 0.00, 71.60, 66.19, 284, 183.77, 60.13, 97, 84, 11.31, 6203
4155.20N, 08737.79W, 41.920021, -87.629920, 950, 0.00, 71.60, 60.22, 277, 183.77, 60.13, 90, 84, 11.31, 6216
4155.20N, 08737.79W, 41.920021, -87.629920, 487, 0.00, 71.60, 65.72, 280, 183.77, 60.13, 96, 84, 11.32, 6227
4155.20N, 08737.79W, 41.920021, -87.629920, 215, 0.00, 71.60, 60.73, 282, 183.77, 60.13, 96, 84, 11.31, 6238
4155.20N, 08737.79W, 41.920021, -87.629920, 1343, 0.00, 71.60, 81.37, 242, 183.77, 60.13, 81, 71, 11.31, 6248
4155.20N, 08737.79W, 41.920021, -87.629920, 1335, 0.00, 71.60, 56.76, 244, 183.77, 60.13, 82, 72, 11.32, 6254
4155.20N, 08737.79W, 41.920021, -87.629920, 1149, 0.00, 71.60, 55.79, 207, 183.77, 60.13, 76, 60, 11.31, 6258
182611:988463 Rudder to 80
182611:988749 Rudder to 70
182611:989093 Rudder to 60
182612:989396 Rudder to 50
182612:989501 10 degrees to port
182612:989691 Rudder to 40
182612:989693 10 degrees to port
182617:994646 Rudder to 90
182617:994850 Center rudder
182620:998232 Rudder to 80
182620:998338 10 degrees to port
182621:998529 Rudder to 70
182622:999995 Rudder to 90
182622:1000132 Center rudder
182623:1000648 Rudder to 100
182623:1001039 Rudder to 110
182631:1008947 Winch to 115
182631:1009876 Center winch
182632:1010198 Winch to 105
182632:1010413 Sheet in
182632:1010413 Winch to 100
182633:1010821 Winch to 95
182633:1011034 Sheet in
182633:1011036 Winch to 90
182634:1011482 Winch to 85
182634:1011695 Sheet in
182637:1014726 Rudder to 90
182637:1014865 Center rudder
182640:1018138 Winch to 80
182640:1018353 Sheet in
182640:1018353 Winch to 75
182640:1018568 Sheet in
182649:1026353 Rudder to 70
182649:1026457 10 degrees to port
182649:1027143 Rudder to 60
182649:1027248 10 degrees to port
182650:1027692 Rudder to 70
182650:1028034 Rudder to 80
182651:1028833 Rudder to 90
182651:1028937 10 degrees to starboard
182652:1029287 Rudder to 100
182652:1029392 10 degrees to starboard
182654:1032013 Winch to 70
182654:1032226 Sheet in
182654:1032228 Winch to 65
182655:1032570 Winch to 60

182704:1041696 Winch to 115
182714:1051392 Sheet in
182716:1053825 Winch to 90
182716:1054038 Sheet in
182727:1064681 Rudder to 90
182727:1064785 End manual override
182727:1064790 #################### Cycle 6260 start ####################
182727:1064847 AHRS (y,p,r): 228, 4, -21
182727:1064921 Position: 4155.19N, 08737.80W (782ms old), Speed (x10): 13, Direction: 261, Wind: 19, Battery 13006
182727:1064925 GPS vs AHRS difference is 320
182727:1064933 GPS heading: 261, GPS speed (x10): 13kts, HTW: 176, DTW: 45m
182727:1064935 Within high-res gps threshold. Switching to HRG
182727:1064937 In irons. Setting course for close reach.
182727:1064939 Off course by -21
182727:1064941 Not currently turning, ruder is at 90
182727:1064943an 10 off from 90. Adjusting trim.
182727:1065203 Winch to 106
2728:1065822 AHRS (y,p,r): 242, 5, -30
182728:1065895 Position: 4155.19N, 08737.80W (123ms old), Speed (x10): 13, Direction: 259, Wind: 11, Battery 13006
182728:1065900 GPS vs AHRS difference is 170
182728:1065908 GPS heading: 259, GPS speed (x10): 13kts, HTW: 174, DTW: 45m
182728:1065910 Within high-res gps threshold. Switching to HRG
182728:1065912 In irons. Setting course for close reach.
182728:1065914 Off course by -29
182728:1065916 Currently tu63 Checking sail trim
182728:1066098 No trim adjustment needed
182729:1066145 #################### Cycle 6262 start ####################
182729:1066246 AHRS (y,p,r): 242, 5, -30
182729:1066332 Position: 4155.19N, 08737.80W (176 (x10): 13kts, HTW: 173, DTW: 45m
182729:1066512 Within high-res gps threshold. Switching to HRG
182729:1066579 In irons. Setting course for close reach.
182729:1066639 Off course by -32
182729:1066674 Currently turning by -8, ail trim
182729:1066993 No trim adjustment needed
182729:1067038 #################### Cycle 6263 start ####################
182729:1067155 AHRS (y,p,r): 257, 6, -37
182729:1067231 Position: 4155.19N, 08737.80W (1075ms old), Speed (x10): 13, Direction: 257, Wind: 6, Battery 13006
182729:1067278 GPS vs AHRS difference is 0
182729:1067325 GPS heading: 257, GPS speed (x10): 13kts, HTW: 173, DTW: 45m
182729:1067405 Within high-res gps threshold. Switching to HRG
182729:1067470 In irons. Setting course for close reach.
182729:1067532 Off course by -34
182729:1067567 Currently turning by -8, rudder is at 929:1067884 No trim adjustment needed
182730:1067931 #################### Cycle 6264 start ####################
182730:1068050 AHRS (y,p,r): 262, 7, -37is -50
182730:1068218 GPS heading: 257, GPS speed (x10): 14kts, HTW: 172, DTW: 44m
182730:1068298 Within high-res gps threshold. Switching to HRG
182730:1068363 In irons. Setting course for close reach.
182730:1068425 Off course by -40
182730:1068460 Currently turning by -8, rudder is at 98
182730:10682731:1068797 #################### Cycle 6265 start ####################
182731:1068906 AHRS (y,p,r): 249, 10, -34
182731:1068984 Position: 4155.19N, 08737.80W (181ms old), Speed (x10): 13, Direction: 267, Wind: 358, Battery 13006
182731:1069039 GPS vs AHRS difference is 170
182731:1069086 GPS heading: es gps threshold. Switching to HRG
182731:1069234 In irons. Setting course for close reach.
182731:1069293 Off course by 38
182731:1069328 Currently turning by -10, rudder is at 100
182731:1069389 Current course is more than 0 :1069699 #################### Cycle 6266 start ####################
182732:1069821 AHRS (y,p,r): 290, 7, -28
182732:1069897 Position: 4155.19N, 08737.80W (188ms old), Speed (x10): 12, Direction: 278, Wind: 14, Battery 13006
182732:1069938 GPS vs AHRS difference is -110
182732:1069987 GPS heading: 278, GPS speed (x10): 12kts, HTW: 170, DTW: 44m
182732:1070067 Within high-res gps threshold. Switching to HRG
182732:1070135 In irons. Setting course for close reach.
182732:1070194 Off course by -26
182732:1070229 Currently turning by -10, rudder is at 100
182732:1070290 Current course is more than 0 off t start ####################
182733:1070678 AHRS (y,p,r): 315, 6, -33
182733:1070751 Position: 4155.19N, 08737.80W (176ms old), Speed (x10): 10, Direction: 282, Wind: 6, Battery 13006
182733:1070802 GPS heading: 282, GPS speed (x10): 10kts, HTW: 168, DTW: 44m
182733:1070882 Within high-res gps threshold. Switching to HRG
182733:1070950 In irons. Setting course for close reach.
182733:1071009 Off course by -34
182733:1071046 Currently turning by -8, rudder is at 98
182733:1071106 Current course is more than 0 off target. Trying to adjust
182733:1071183 Projected new wind is 1
182733:1071224 New rudderx10): 11, Direction: 278, Wind: 7, Battery 13006
182734:1071648 GPS vs AHRS difference is -380
182734:1071697 GPS heading: 278, GPS speed (x10): 11kts, HTW: 167, DTW: 44m
182734:1071777 Within high-res gps threshold. Switching t
182734:1071998 Current course is more than 0 off target. Trying to adjust
182734:1072076 Projected new wind is 2
182734:1072119 New rudder position of182735:1072504 Position: 4155.19N, 08737.80W (188ms old), Speed (x10): 9, Direction: 286, Wind: 7, Battery 13006
 In irons. Setting course for close reach.
182735:1073547 Off course by -33
182735:1073549 Currently turning by -8, rudder is at 98
182735:1073551 Current course is more than 0 off target. Trying to adjust
182735:1073555 Projected new wind is 2
182735:1073557 New rudder position of -9 is close to curre
182736:1074003 In irons. Setting course for close reach.
182736:1074063 Off course by -38
182736:1074098 Currently turning by -8, rudder is at 98
182736:1074157 Current course is more than 0 off target. Trying to adjust
182736:1074235 Projected new wind is -363
182736:1074280 Adjusting rudder by -10074819 In irons. Setting course for close reach.
182737:1074880 Off course by -36
182737:1074915 Currently turning by -10, rudder is at 100
182737:1074ose to current rudder position of -10. Not adjusting
182737:1075204 Checkingr): 279, 3, -28
182738:1075490 Position: 4155.19N, 08737.80W (190ms old), Sp38:1075730 Off course by -32
182738:1075765 Currently turning by -10, rudder is at 100
182738:1075826 Current course is more than 0 off target. Trying to adjust
182738:1075904 Projected new wind is 3
182738:1075947 New rudder position of -9 is close to current rudder position of -10. Not adjusting
182739:1076135 #################### Cycle 6273 start ####################
182739:1076250 AHRS (y,p,r): 258, 5, -31
182739:1076326 Position: 4155.19N, 08737.80W (181ms old), Speed (x10): 8, Direction: 280, Wind: 0, Battery 13006
1827ning by -10, rudder is at 100
182739:1076674 Current course is more than 0 off target. Trying to adjust
182739:1076752 Projected new wind is -365
182739:1076797 New rudder position of -10 is close to current rudder position of -###############
182739:1077106 AHRS (y,p,r): 265, 2, -25
182739:1077182 Position: 4155.19N, 08737.80W (1037ms old), Speed (x10): 8, Direction: 280, Wind: 12, Battery 13006
182739:1077223 GPS heading: 280, GPS speed (x10): 8kts, t course is more than 0 off target. Trying to adjust
182739:1077604 Projected new wind is 7
182739:1077647 New rudder position of -9 is close to current rudder position of -10. Not adjusting
182739:1077749 Checking sail trim
182739:1077786 No trim adjustment needed
182740:1077831 #################### Cycle 6275 start ####################
182740:1077942 AHRS (y,p,r): 239, 4, -34
182740:1078018 Position: 4155.19N, 08737.80W (180ms old), Speed (x10): 9, Direction: 272, Wind: 2, Battery 13006
182740:1078071 GPS heading: 272, GPS speed (x10): 9kts, HTW: 163, DTW: 45m
182740:1078149 Within high-res gps thr40:1078452 Projected new wind is -363
182740:1078495 New rudder position of -10 is close to current rudder position of -10. Not adjusting
182740:1078601 Checking sail trim
182740:1078636 No trim adjustment needed
182741:1078683 #################### Cycle 6276 start ####################
182741:1078798 A old), Speed (x10): 9, Direction: 272, Wind: 1, Battery 13006
182741:1078921 GPS heading: 272, GPS speed (x10): 9kts, HTW: 162, DTW: 45m
182741:1079001 New rudder position of -10 is close to current rudder position of -10. Not adjusting
182741:1079451 Checking sail trim
182741:1079488 No trim adjustment needed
182742:1079535 #################### Cycle 6277 start ####################
182742:1079654 AHRS (y,p,r): 251, 6, -16
182742:1079728 Position: 4155.19N, 08737.80W (182ms old), Speed (x10): 8, Direction: 264, Wind: 6, Battery 13006
182742:1079771 GPS heading: 264, GPS speed (x10): 8kts, HTW: 162, DTW: 45m
182742:1079851 Within high-res gps threshold. Switching to HRG
182742:1079918 In irons. Setting course for close reach.
182742:1079977 Off courstion of -10. Not adjusting
182742:1080297 Checking sail trim
182742:1080334 No trim adjustment needed
182743:1080383 #################### Cycle 6278 start ####################
182743:1080487 AHRS (y,p,r): 254, 6, -16
182743:1080565 Position: 4155.19N, 08737.80W (174ms old), Speed (x10): 8, Direction: 272, Wind: 11, Battery 13006
182743:1080619 GPS heading: 272, GPS speed (x10): 8kts, HTW: 161, DTW: 46m
182743:1080698 Within high-res gps threshold. Switching to HRG
182743:1080764 In irons. Setting course for close reach.
182743:1080825 Off course by -29
